Team,Date,Tweet
pelicans,2021-11-15,"Who would have thought that the Washington Wizards be the number 1 seed? Their record is 9-3 after Saturday's win against the Orlando Magic. Pelicans up next 👀 

#NBA #NBATwitter #DCAboveAll https://t.co/cnKYALc1ub"
pelicans,2021-11-16,"RT @BucksLead: 1 year ago today, the Bucks acquired Jrue Holiday from the Pelicans.

The rest is history. https://t.co/ZAE79wAmhP"
pelicans,2021-11-17,RT @HeatvsHaters: The Pelicans are 2-13… the Heat better handle business tonight!
pelicans,2021-11-19,@donedispatcher It really is and every couple minutes the view changes and it's epic all over again. I missed the pic when the four pelicans flew by in formation cause I was too busy watching.
pelicans,2021-11-20,"NBA🏀:
I’ve won my last 11 bets ATS. Let’s make it 16 in a row. Tonight’s winners.

Pelicans +7.5
Hornets +7
Thunder +9.5
76ers +6.5
Jazz -7 https://t.co/IE1cchn18o"
pelicans,2021-11-23,Aca estoy con la fé intacta q los pelicans se van a seguir dejando pijear el segundo tiempo para verlo un ratito aunque sea a Bolmaro.
pelicans,2021-11-24,"Wizards at Pelicans for Big Easy 🏀!
Game 1 of 4-game road trip. ✈️
#DCAboveAll 

@tonymassenburg has the 🔑s to a W!

Wizards Pregame Live ⤵️
📺: 7:30p on @NBCSWashington https://t.co/gfUCMRRrxb"
pelicans,2021-11-25,"Its a Thanksgiving Miracle!!! The @PelicansNBA smash the @WashWizards 102-127.  BI starred with 26 and Josh Hart kept lit them up all game! @LyleSwithenbank celebrates!

LISTEN: https://t.co/zj7W14hyIY
ITUNES: https://t.co/ZYhhyYCQxL…

#WontBowDown #NBA #NBATwitter #SportsEthos https://t.co/4bwAz8RJOE"
pelicans,2021-11-26,Pelicans Concealed Zion Williamson's Injury For Privacy Reasons - LEAGUE OF JUSTICE https://t.co/LXqVlArGmo
pelicans,2021-11-27,Jazz aim to address home woes vs. Pelicans https://t.co/XXD1qW2eaI https://t.co/En9jaapADv
pelicans,2021-11-28,"@LegsESPN Sixers Receive 
Brandon Ingram 
Kira Lewis

Pelicans Receive
Ben Simmons
Shake Milton 
Sixers 2022 first round pick"
pelicans,2021-11-29,Pelicans are clearly trying to win games and have problems scoring. Kemba is still shooting well from three. This is a pretty natural fit IMO.
pelicans,2021-11-30,"RT @DJVHAGG: The day Jonas Valanciunas became the greatest big man in Pelicans franchise history:

▫️ November 29, 2021"
pistons,2021-11-09,"RT @SalmanAliNBA: Jalen Green on the ESPN matchup with Cade Cunningham and the Pistons: “I know it’s probably a big deal, but I’m just thin…"
pistons,2021-11-11,"TAKE THE EASY LAYUP, PISTONS.
TAKE THE EASY LAYUP, PISTONS.
TAKE THE EASY LAYUP, PISTONS.
TAKE THE EASY LAYUP, PISTONS."
pistons,2021-11-12,"@epeidro @VicentMorales91 No, no l'he vist. He vist un poc de Caleb Houstan i m'agrada. Per al pròxim draft, per als Pistons, agafaria a Chet Holmgren. A qui agafaries?"
pistons,2021-11-13,@Pistons__Talk Ain't taking his Spot though😂 https://t.co/EQhVEjGe8N
pistons,2021-11-14,@AlarmistThe you guys would do a great job covering the Pistons Pacers brawl from Nov 2004 - aka Malice at the Palace. Love you guys- great podcast!
pistons,2021-11-15,"As a pistons fan, Jalen green gonna be a star"
pistons,2021-11-16,RT @rorycooper: Pistons fans: 🍿 https://t.co/MOfoBvp3UZ
pistons,2021-11-17,@DepressedKaiFan Pistons literally have no reason to part with Jerami Grant unless they get a good young haul in return
pistons,2021-11-19,"Hop Step And 1! Bucks (6-1) at Pistons (1-5) NBA 2K22 PS5 MyCareer Ep. 19
https://t.co/0IjTqXqzbp"
pistons,2021-11-20,"RT @TheHoopCentral: Cade Cunningham over the last 3 Games:

20.0 PPG
7.3 RPG
6.7 APG
2.3 SPG
1.0 BPG
44% FG

#Pistons https://t.co/QFQh9gM3…"
pistons,2021-11-23,"RT @JohnnyKaneTV: Goodnight Detroit. #Pistons 
📷 @TheRoar_24 https://t.co/9ttueNil5b"
pistons,2021-11-24,RT @MiamiHEAT: oh btw we outscored the pistons 33-16 in the fourth quarter https://t.co/cXm7DPWeQd
pistons,2021-11-25,"@CourtsSports0 @FDSportsbook Every week… lions, Mich St, Pistons, 😂😂😂"
pistons,2021-11-26,RT @jawnlouis: Pistons swag cam https://t.co/m02hI42ouA
pistons,2021-11-27,"RT @WINkorg777: Featured #NBA75 game: #Clippers vs #Pistons

Pick your winners in the comments section and wager at https://t.co/YqvbblqGi4…"
pistons,2021-11-28,"Ahead of Lakers rematch, Detroit Pistons' Isaiah Stewart has chance to show true character https://t.co/CcqKXXRmms https://t.co/2yImKB6SHq"
pistons,2021-11-29,"RT @josh2saint: LeBron, Anthony Davis, and Russell Westbrook combining for 82 points on 32/51 shooting and only beating the Pistons by 4???…"
pistons,2021-11-30,@JoelEmbiid Come play for Pistons and catch a Michigan winter 💯
raptors,2021-11-09,"RT @michaelgrange: This is a great clip. I remember watching a rookie OG  with the push back and thinking, ‘Raptors might have something he…"
raptors,2021-11-11,"Best team in the MLS: New England Revolution
Best team in the NBA: Toronto Raptors
Best team in the NHL: Edmonton Oilers
Best team in Europe: Bayern Munich
Best team in women's football: PSG womens
Best team in CONCACAF: Canada

Reply if I am wrong. Quote or like if I am right."
raptors,2021-11-12,"How does this help? 🤯🤡🥳
Let's all go see a Raptors game!

Loh says he hopes province will continue to adjust reopening plans if situation worsens  https://t.co/v4lqz2zeFi via @cp24"
raptors,2021-11-13,"@procm2 @play_grow_learn @JasonJoelSmith Oh ya, Toronto Raptors https://t.co/Itt2ixyPmi"
raptors,2021-11-14,"RT @Tetrachromatix: Helloooooo Humans
Red-Tailed Hawk of #NYC 
#raptors #birdsofprey #birds #birdphotography #nature #outdoors #TwitterNatu…"
raptors,2021-11-15,@TheNBACentral demar derozan raptors legend
raptors,2021-11-16,"RT @RogueRaptorsNFT: 🎁 ROGUE RAPTORS NFT GIVEAWAY 🎁

After the success of our last one! 
We are giving away another 1x RAPTOR NFT!
Winner t…"
raptors,2021-11-17,"RT @thewalrus: Toronto is the home of the @Raptors, yet its neighbourhoods have all sorts of #basketball courts with crumbling curbs, sunke…"
raptors,2021-11-19,"RT @shobasketball: .@Klow7 was the ultimate leader for that Raptors team 💪

#AllTheSmoke | @FredVanVleet https://t.co/l4DQjFxoiC"
raptors,2021-11-20,randle hasn’t shot 50% in a game since the raptors game no way https://t.co/AZDNHS13xD
raptors,2021-11-23,"RT @Raptors: Raps vs GSW

Game Highlights | @TangerineHoops 

Watch: https://t.co/uvXGTBkCNy https://t.co/ZYZjWZTg2t"
raptors,2021-11-24,"RT @RapsSzn_: WAKE UP, it’s Raptors GAME DAY! #WeTheNorth"
raptors,2021-11-25,RT @Raptors: 3... 2... 1... SCOTTIE https://t.co/BMbnmaqc6r
raptors,2021-11-26,@Raptors @TangerineHoops end this on a high note PLEASE
raptors,2021-11-27,"RT @WarriorsLatam_: Steph Curry en el mes de noviembre (12 partidos):

28.4 puntos
48.3% TC
5.6 triples (43.2%)
5.0 rebotes
7.1 asistencias…"
raptors,2021-11-28,"RT @raptoreum: 7000 #Raptoreum #Twitter #Followers and rising FAASST🪶

We thank all raptoreans for your overwhelming support and trust in u…"
raptors,2021-11-29,"RT @lolYisus: me: peacefully farming my jungle at low hp

talon over my raptors wall: https://t.co/rPEZioW0vE"
raptors,2021-11-30,"NBA = Noor's Betting Advice 🏀

After a disappointing night, @zainroon's back again to try her luck with tonight's headlining matchups 
➡️ #Warriors v. #Suns +2.5 (-105)
➡️ #Nets v. #Knicks -6 (-115)
➡️ #Raptors v. #Grizzlies -4.5 (-110)

#dubnation #wearethevalley #wethenorth https://t.co/oAo2huEe1O"
rockets,2021-11-09,"Here is the link for tonight's game vs. the St. Jude Fire.  GO ROCKETS!!!

https://t.co/JAK3Ro91z4"
rockets,2021-11-11,If the rockets win this game I’ma rockets fan 😭
rockets,2021-11-12,RT @GoldKimber_Mine: Get your $QUACK on!  Join the accumulation phase today before it rockets to the moon!  $80M in daily volume yesterday…
rockets,2021-11-13,RT @rakiyahinspace: Calling all my NYC &amp; NJ (tri state area) Rockets!! I think it’s okay now for a small meet &amp; greet lunch day again!  Man…
rockets,2021-11-14,"Lakers sure have played the spurs, rockets, and thunder a lot"
rockets,2021-11-15,"RT @Next100XGEMS: Still very early - #AETHER 
✅Real project
✅Partnership with an aerospace company
✅Eco launch system developed for rockets…"
rockets,2021-11-16,@ChrisHansenRCF Been waiting for the Rockets/Pelicans to come back down to earth after their scintillating starts.
rockets,2021-11-17,"This is definitely going to be HUGE as the tam has been an inspiration in their innovative approaches towards achieving the project goals and visons To the Moon like rockets Good project.🚀🌔

@KajalTo66134462
@AnjaliT36104203
@Yogi_T15
#Dexgem #Whitelist #presales #gems https://t.co/ye5Pnchbnh"
rockets,2021-11-19,@Dipa78799325 @Darkinlantern @kazza34137260 We’re team rockets😂 https://t.co/eDY2pD7aL4
rockets,2021-11-20,NBA basketbolunun her zaman o kadar şahane olmadığını görmek isteyenleri Rockets- Knicks maçına bakabilir. İki taraf da çember dövmekle meşgul.
rockets,2021-11-23,"RT @bet_odds: #NBA games:

#Nets -6
#Cavaliers +205
Total 209

#Hornets+145
#Wizards -4
Total 217

#Thunder +480
#Hawks -12
Total 213

#Roc…"
rockets,2021-11-24,RT @TEEPEEMASSOXS_: Making my Rockets Debut tommorow and the line up madoda👌🏾
rockets,2021-11-25,RT @WORLDMUSICAWARD: Japanese Group #NEWS' new smash hit #MiraieReBorn rockets to #1 on the #OriconSongChart in Japan this week!💪🚀🥇🎶🇯🇵👑👑👑❤️…
rockets,2021-11-26,"🟢Go Rockets!! ⚫️
Watch the Rockets on the link below.

https://t.co/ldQIjpCKPP https://t.co/Bbmxha7lUI"
rockets,2021-11-27,"RT @JJBAFanAccount: L’opening de Stone Ocean sera animé par Kamikaze Douga, le studio qui s’était occupé des openings 3D des deux premières…"
rockets,2021-11-28,"@GBiuris @LdsMoises @NBAdoPovo Hoje o pessoal não fala mais, pois não tem nem justificativa. Mas na época do Rockets sempre falavam, até pq o Harden jogava ""sozinho"". Enfim, Steph foi, é e sempre será melhor que o Harden."
rockets,2021-11-29,@palaceawayyy @Rockets_Insider NixHive
rockets,2021-11-30,RT @WorldWideWob: best play of the night: Rockets players demand Kevin Porter Jr. come get the rebound before it goes out of bounds so he c…
spurs,2021-11-09,@M7_spurs متى اتزوج؟
spurs,2021-11-11,@spurs do the @spurs follow back? 👀
spurs,2021-11-12,"RT @SpurOnTheGulls: Last year I had the pleasure to sketch for a lovely gentleman, the legend Bill Brown. Scottish goalkeeper played for @D…"
spurs,2021-11-13,@Grove_digger @tehTrunk Ah nice one dude! Im a pseudo brummie anyway tbf (Bromsgrove). Either way was nice to hear a familiar dialect on a spurs pod!
spurs,2021-11-14,@FeelLikeBron Not impressed Spurs sucks
spurs,2021-11-15,"Kulusevski reveals love for north London club as Arsenal, Spurs eye winger https://t.co/Cxm5AH7hxx"
spurs,2021-11-16,"RT @NBAHistory: On this day in 1993... 2x NBA Defensive Player of the Year, 7x Rebound champion and 75th Anniversary Team member Dennis Rod…"
spurs,2021-11-17,RT @IFTVMarco: Just watched this behind the scenes video fo Conte’s first week at Spurs &amp; have to admit I’ve now added Tottenham in my foot…
spurs,2021-11-19,Tom Holland fans Spurs?? WKWKWK
spurs,2021-11-20,"RT @SpursOfficial: 𝗞𝗮𝗻𝗲 🔗 𝗦𝗼𝗻

Sonny grabbed his 100th Spurs goal when we met Leeds last season... https://t.co/iiaOcbQJma"
spurs,2021-11-23,@spurs @Dwhite921 @Tre3Jones Fire Coach Pop or I will
spurs,2021-11-24,"RT @premierleague: Goals scored in 2021/22

Liverpool: 35
Chelsea: 30
Man City: 25
West Ham: 23
Man Utd: 20
Crystal Palace: 18
Everton: 16…"
spurs,2021-11-25,"RT @50NuancesDeNBA: La mascotte des Spurs, Coyote, nous a gratifié d’une magnifique dédicace à Kyle Kuzma et sa tenue… Discutable 😅 https:/…"
spurs,2021-11-26,@TronHomie1 @justinsuntron @spurs Great idea and advice brother 🔥 @justinsuntron @Tronfoundation
spurs,2021-11-27,@AF_Spurs_OSC @SpursOfficial Playing green light red light is probably more enjoyable than watching them at the moment.
spurs,2021-11-28,"RT @CoMacDo: God bless any Spurs fans who went to Mura and are now going to Burnley as well. 

Your appetite for misery is insatiable. 🤣"
spurs,2021-11-29,@AF_Spurs_OSC @sandino77777 https://t.co/863zT1kY4k
spurs,2021-11-30,RT @spurs: 📈📈📈 https://t.co/34Imtiaclk
suns,2021-11-09,"Here's a jam-packed Unlocked 519! We're talking about Forza Horizon finally getting its due with #ForzaHorizon5, our disappointment in Call of Duty: Vanguard, delays to 3 big games (Diablo 4, Overwatch 2, and Marvel's Midnight Suns), and more! Enjoy: https://t.co/nFX3JgjMaq https://t.co/hsKC7WtMB8"
suns,2021-11-11,@Suns 💙. https://t.co/iazNPqvPOQ
suns,2021-11-12,SUNS 🏀
suns,2021-11-13,Both have Aries suns with Pisces mercuries and Taurus Venus. One libra mars with cap moon and one Scorpio mars with Leo moon yeah… https://t.co/GwT0XW0oUn https://t.co/w0JRyK2MyA
suns,2021-11-14,"RT @NBACobwebs: November 14, 1997: Portland's Arvydas Sabonis forces (the first) overtime against Phoenix.

Suns 140, Trail Blazers 139 (4O…"
suns,2021-11-15,"RT @Suns: NBA leader in assists per game: Chris Paul (10.4)

NBA leader in steals per game: Chris Paul (2.8) https://t.co/zQV5RQP1Ig"
suns,2021-11-16,"RT @Suns: Back to @footprintcntr for a pivotal three game home stand.

Purchase your 🎟's now: https://t.co/UVc0tJUQ1G https://t.co/EMUWxuCS…"
suns,2021-11-17,"RT @blizzb3ar: 🚨🚨🚨LIVE NOW🚨🚨🚨

Suns out… Blizz out? You know how the saying goes.

https://t.co/Zz8Z1deDGI https://t.co/fyc0B6w1DP"
suns,2021-11-19,"RT @Bhorodass6: #کائنات_کی_تخلیق 
God's human-like visible body is veryeffulgent (swarjyoti), is self-illuminated. The light of his one ha…"
suns,2021-11-20,"RT @TheValleyStats: Most points in a game in Suns history on 100% from FG, 3PT, and FT:

21 - T.J. Warren
20 - Steve Nash (x2)
19 - Mikal B…"
suns,2021-11-23,RT @SunsAreBetter: This is Thad Young’s Suns tryout.
suns,2021-11-24,RT @Suns: 🥂 https://t.co/nsQSGbQ2jl
suns,2021-11-25,"RT @Vincemarotta: In terms of clutch time +/-, the @Suns have the top four players in the league right now (Paul, Booker, Bridges, Crowder)…"
suns,2021-11-26,RT @StevenCallsGame: You can only retweet this if your favorite team has won 14 games in a row @Suns https://t.co/rIqxgCGvrS
suns,2021-11-27,"NBA Odds 

TWolves +6.5
76ers -6.5

Knicks +7
Hawks -7

Suns +1.5
Nets -1.5

Hornets -5.5
Rockets +5.5

Heat -1
Bulls +1

Magic +10
Cavaliers -10

Wizards +6.5
Mavs -6.5

Pelicans +12.5
Jazz -12.5

Bet here https://t.co/PNaZSzqQjy https://t.co/zQ898IrsLc"
suns,2021-11-28,RT @RealSkipBayless: Kevin Durant goes for 39/9/7 with 4 steals but gets virtually no help from Harden (0-6 from three) as Suns move to 16-…
suns,2021-11-29,"RT @ParlonsNBA: Les 2 meilleures équipes de la ligue.
Les Suns face aux Warriors.
Mercredi à 4h. 
Samedi à 4h.
Immanquable. https://t.co/Mw…"
suns,2021-11-30,@Vincemarotta @Joey_Artigue I don't have a problem with him saying the Steph is the MVP. He can have it. As long as the Suns are playing longer than the Warriors they can give him all the awards.
thunder,2021-11-09,"RT @ameagarinoUFO: And a SS from Tsukino Hyakkiyakou's world! Provided to us by ALIVE twitter, it has a brief focus on Nozomu in that world…"
thunder,2021-11-11,RT @MILANO_MOBBBB: Confirmed: on the #AEWFullGear Buy In Special Nyla Rose and Jamie Hayter Battles Thunder Rosa and Hikaru Shida THAT SHIT…
thunder,2021-11-12,RT @chrishsource: New. @chrishemsworth with family and friends while filming Thor: Love and Thunder and now extraction 2. https://t.co/9BNB…
thunder,2021-11-13,RT @ThunderRugbyAC: Great to see former Thunder Academy  and @CramlingtonRLFC player @phillybrant1 in the @FalconsRugby first team squad fo…
thunder,2021-11-14,"RT @GongYooslap: Thunder is taller than Camila 
I vote for #CinderellaMovie for #TheFamilyMovie of 2021 #PCAs https://t.co/btgFePpkpq"
thunder,2021-11-15,@RealJR_Thunder Yup.
thunder,2021-11-16,"We lost our trust and faith about 6 months after our son was diagnosed. Parents can't look to government in Ontario for help - it ain't there.
Parents losing trust with Ontario government as autism program waiting list grows | CBC News https://t.co/mWCWRr1Maa"
thunder,2021-11-17,"RT @Rainmaker1973: The Natural Landscape Photography Awards have announced the winners of the price. One of them is Paul Hammet, who set up…"
thunder,2021-11-19,""" my heart can pound like thunder and your love, and your love can set me free"" https://t.co/9VKryTvNVi"
thunder,2021-11-20,"RT @NWOSUAthletics: Rangers with a 134-27 victory over the Thunder! Brown lead the Rangers with 17 points, Badley with 8 rebounds, and Crai…"
thunder,2021-11-23,"RT @adagoniya: #Beast #Master #Thalapathy66 #SpreadVijayism @actorvijay

Tuesday Thunder ⛈️🤫 https://t.co/BS4YRvLlPZ"
thunder,2021-11-24,"@thunder_melted お疲れさま！
ゆっくり休んでね☺️
おやすみ(* ˘ ᵕ ˘*)☆*:."
thunder,2021-11-25,RT @RaziCh512: JF-17 Thunder K Brand Ambassador Ko Veer Chakr Award Mubarak Ho...😂😂😂 https://t.co/yBHEjTDJFQ
thunder,2021-11-26,"RT @airdropinspect: New airdrop: Thunder Lands
Total Reward: 5555 NFTs
Rate: ⭐️⭐️⭐️⭐️
Winners: 5,555 Random
Distribution: 7th December

Air…"
thunder,2021-11-27,"Nishinoya:

ALRIGHT LIL MAN LET ME SHOW YOU THE ROLLING THUNDER"
thunder,2021-11-28,"RT @SunIslandMusic: A Reminder
@NCShangriLa @veraangie11 @iamjumpingin
@ritacosby @Truth_Thunder @1Nicdar @Solmemes1 
@justmeagain34 @Shamp…"
thunder,2021-11-29,"Final @ScottishHockey BRAVE session for Thunder! It’s “Bring it All Together” tonight. We’ve got aggressive ball carry, dynamic receives, overheads, reverse edge hits, multi-dimensional leading to create space for me/you AND we’ve got chocolate sprouts. 🍫☁️🌪⚫️⚪️ https://t.co/tH4rKeDelc"
thunder,2021-11-30,"RT @ItsTheCalloway: Day Schedule 
•Foundry42+
•Longboarding
•Bloomingnails
2 Tanning Bed Rooms
•Downtown Bakery
for Pastries
•Take the Quad…"
timberwolves,2021-11-09,RT @memgrizz: solve the puzzle @Timberwolves https://t.co/brUPrvRvt9
timberwolves,2021-11-11,"WARRIORS X TIMBERWOLVES AO VIVO NO NOSSO SERVIDOR.

link na bio. https://t.co/YGDqv5fFJr"
timberwolves,2021-11-12,RT @HoodieJP1: The Timberwolves are 38-97 since posting this tweet
timberwolves,2021-11-13,"Minnesota Timberwolves at Los Angeles Clippers odds, picks and prediction https://t.co/f9OHsusdLG"
timberwolves,2021-11-14,RT @Ballislife: What do you think Adam Sandler said to Anthony Edwards?  https://t.co/vjRlFg1cXh
timberwolves,2021-11-15,"RT @Timberwolves: Happy birthday, @KarlTowns 🎉 https://t.co/eEJBY5A66z"
timberwolves,2021-11-16,RT @NifMuhammad: folks I have tried to be as measured as possible early in the season and so I am just going to gently suggest that the vib…
timberwolves,2021-11-17,"RT @TargetCenterMN: RT to enter to win a pair of tickets to @Timberwolves vs. @spurs tomorrow night (11/18)! 

Contest closes at 12 pm tomo…"
timberwolves,2021-11-19,RT @davebenz: Great pic by @Timberwolves photographer David Sherman of Wolves ball boy Will Sorenson getting dunked on! https://t.co/ITIqq9…
timberwolves,2021-11-20,@ShahbazMKhan @Timberwolves Yessirrrr!!!! Please! Wanna be there but gotta save the bread! This would be spectacular 🙏🙏🙏🙏🙏
timberwolves,2021-11-23,Are the Minnesota Timberwolves the best fucking defensive team in the league? https://t.co/zxNdxArzFQ
timberwolves,2021-11-24,RT @twolves_brasil: Hoje tem Timberwolves! O adversário? Jimmy Butler e o Miami Heat. https://t.co/4TP4fflGA5
timberwolves,2021-11-25,"RT @MGRADS: “The next Michael Jordan.”
https://t.co/lwJoVOqcDx"
timberwolves,2021-11-26,"RT @BradyHawk305: SOUND ON

Bam Adebayo's 1st to 2nd half offensive differences against the Timberwolves

Looking into his early aggression…"
timberwolves,2021-11-27,@Twolves_PR @Timberwolves Kat is a pussy
timberwolves,2021-11-28,"RT @Timberwolves: 27 points between the 4th Q and 2OT.

clutch bucket after clutch bucket.
game winning steal and assist.

ice in @Dloading…"
timberwolves,2021-11-29,@Twolves_PR @Timberwolves bolmaro time baby
timberwolves,2021-11-30,RT @God4Life_: @BleacherReport @theantedwards_ @Timberwolves When you play basketball but you the plug
warriors,2021-11-14,RT @Charles83230639: Not all warriors wear camouflage. This is what a hero looks like for me. #CovidInquiryNow #KatiePersinger #FBNHS 💛💙 ht…
warriors,2021-11-15,"RT @Lukas_2499: Kobe Bryant 45 Points in a win against the Warriors, On This Day in 2002 https://t.co/3U6tAdp7rm"
warriors,2021-11-16,"RT @Sarah_Alice_X: Introduction to the Sermon on the Mount

Now, when Pete Evans saw the crowds, he went up on a mountainside and sat down.…"
warriors,2021-11-17,"RT @SeabirdCentre: What an amazing night, massive congratulations to all the finalists in the Youth and Education Award &amp; of course the win…"
warriors,2021-11-18,"RT @ShotGunAnnie2A: 🦅Patriot Warriors 🦅
#BRINGAMERICANSHOME 
🇺🇸🗽🇺🇸🗽🇺🇸
@AnniezGone5150 
@STARR1210 
@DannyLew1956 
@ntrlbrnkllr66 
@bryan2_6…"
warriors,2021-11-19,"RT @EmpireWarriors2: Greetings Empire Warriors Soldiers,

🎉 We're glad to be featured on Benzinga and Marketwatch for being the first minim…"
warriors,2021-11-20,RT @BleacherReport: Warriors are averaging the most PPG (113.9) 😳 https://t.co/PDPVtx47Em
warriors,2021-11-23,"RT @antonin_org: Warriors have started a season 15-2 or better 4 times in franchise history.

2014 (15-2): Steph, Klay, Draymond
2015 (17-0…"
warriors,2021-11-24,"RT @iamshraddhapanj: Let’s start 📢📢Roaaaaaaaaarrrrr  📢📢
 Louder  Warriors ‼

👉 Sushant Aura Is Mesmerizing

#JusticeForSushantSinghRajput"
warriors,2021-11-25,@warriors_bra o 80-2 vem
warriors,2021-11-26,RT @MechMaster_IO: 🌓Moon Race is now on fire 🔥 with extreme excitement! Our Mechers are competing non-stop with a whopping $MECH tokens sta…
warriors,2021-11-27,@BigM33sh @sexysexton1 @ChubertTS @DrEWal5 @nbatopshot @BaronDavis @DwyaneWade @NBA @warriors It’s fine to think things are immoral but you do understand you are throwing FUD at a project without full knowledge for your personal gain as well…That’s what’s not cool…Your def entitled to your activist role concept but when you want follows in return for the giveaway 🤨 ??
warriors,2021-11-28,"RT @TotalProSports: OH... There it is!

https://t.co/JzkKTsXZHW"
warriors,2021-11-29,"RT @odinakabiafra2: THE ZOO WAS AFRAID OF IPOB BECAUSE OF HER MEDIA WARRIORS. WHEN IPOB ADDED ESN, IT MOVE FROM FEAR TO TERROR."
warriors,2021-11-30,Absolutely HYPED for Warriors vs Suns tonight 🙌🤩🤩🤩
wizards,2021-11-09,"@RyutheHuman @EricDrell @SaffronOlive @wizards_magic Oh, I read unconviced, my mistake"
wizards,2021-11-11,Come from behind #DUB!! #Wizards #DCAboveAll https://t.co/1W0iMYqVpl
wizards,2021-11-12,@YahiAnael @wizards_magic What lol
wizards,2021-11-13,"Got invited to a Pathfinder 2e game I'm gonna do it. Maybe I'll be a rogue, I've been nothing but wizards and bards for a while"
wizards,2021-11-14,@Wizards_DnD 😂😢 it’s clearly a sign they are in the theatre… so must be a bard
wizards,2021-11-15,"RT @Wizardara: Join the ""The Wizards Club"" on Telegram for giveaways and #NFT art #DesignContest with big prizes every week.
---
TG: https:…"
wizards,2021-11-16,"RT @wizards_crypto: #AMA With bePAY on 17th November 2021 |12:00 PM UTC|

VENUE: https://t.co/Pv2UsVcouT

REWARDS : $100

RULES
1. Follow i…"
wizards,2021-11-17,@moobeat @wizards_magic @draggles @arcaneshow instabuyyyyy
wizards,2021-11-19,@schill_dawg Even wizards have to take a break from slaying dragons to bask in the festive season.
wizards,2021-11-20,"@wizards_crypto @kingspeed_io Is it possible for token holders to engage in governance? Is it possible for users/owners to submit and vote on platform upgrades and suggestions? If so, what are the prerequisites for participation?
@hewantstosleep 
@manugotsuka1 
@Alistai89126620"
wizards,2021-11-23,"RT @Ballislife: ""Leave him alone &amp; he'll make you pay."" 

LaMelo Ball with 17 1st half points vs the Wizards https://t.co/BdG960OCzk"
wizards,2021-11-24,RT @WBlakeKimber: HOT WIZARDS IN YOUR AREA https://t.co/cbNP4H77Rw
wizards,2021-11-25,RT @ToddKenreck: Tarrasque tree please @Wizards_DnD
wizards,2021-11-26,"Russell Westbrook Leads Wizards To Playoffs, Fulfilling A Midseason Promise | Sports... #music https://t.co/xfnjXvycuW  https://t.co/V2nIJOFphF"
wizards,2021-11-27,"Las quiero todas.
https://t.co/KrPsG5Bwpw https://t.co/tnWTKcvAOQ"
wizards,2021-11-28,"@wizards_crypto @neworderDAO 🌹🌹Sir Q1)🌹🌹

Can you briefly describe your PARTNERSHIP so far and upcoming partnerships?"
wizards,2021-11-29,"every time wizards makes a questionable decision i take a deep breath and repeat the mantra: ""at least it's not more companions"""
wizards,2021-11-30,#RT @wizards_magic: Glad to see you got your #MTGCrimson wedding invite! What Magic characters are you hoping to sit with at the reception? https://t.co/XUk4VZL16X
